802.11ac 무선랜 표준,IEEE 802.11ac,,"와이파이 5(Wi-Fi 5), 기가 와이파이(giga Wi-Fi), VHT(Very High Throughput), 초고속 무선랜 표준","5 GHz U-NII 대역에서 다중 사용자 미모(MU-MIMO: Multi-User Multiple Input Multiple Output) 기술과 직교 주파수 분할 다중(OFDM) 방식을 사용하여 최대 6.9 Gbps로 전송하는 미국 전기전자학회(IEEE)의 무선랜(WLAN) 표준.

IEEE 802.11ac는 IEEE 802.11 무선랜(WLAN) WG(Working Group)에서 2013년도에 제정한 표준으로 와이파이(Wi-Fi) 얼라이언스(Alliance)에서는 Wi-Fi 5라고 부른다. 5 GHz 대역의 U-NII 대역에서 MU-MIMO 기술과 OFDM 전송방식을 사용하여 최대 6.9 Gbps의 전송속도로 정보를 전송한다. 전송대역폭은 20, 40, 80 MHz 또는 160 MHz 이고, 부운반파의 간격은 312.5 kHz이다. 따라서 80 MHz 대역폭을 사용하는 경우의 부운반파의 수는 234개이고, 160 MHz 대역폭을 사용하는 경우에는 468개이다.
MU-MIMO를 사용하여 802.11ac는 최대 8개의 스트림(stream)을 여러 사용자에게 고화질의 영상정보를 전달할 수 있다는 것이 주요 특징이다. 또한 전송 효율을 높이기 위하여 최대 256 직교진폭 변조(QAM) 방식까지 사용하며 전송 대역폭을 최대 160 MHz까지 사용할 수 있다. 하향 링크(downlink) MU-MIMO를 위하여 802.11ac 표준에서는 NDPA(Null Data Packet Announcement)라는 신호 포맷을 별도로 정의하였다.

사용 가능한 주파수는 5 GHz 대역의 U-NII-1(5.15~5.25 GHz), U-NII-2A(5.25~5.35 GHz), U-NII-2C(5.35~5.47 GHz) 그리고 U-NII-3(또는 ISM 대역, 5.725~5.850 GHz) 대역이다. UNII 대역을 이용하기 때문에 기기들이 충돌하지 않도록 운반파감지다중접속/충돌회피(CSMA/CA: Carrier Sense Multiple Access/Collision Avoidance) 프로토콜을 사용한다. 많은 국가가 5 GHz 대역의 U-NII 대역을 점차 확대하면서 U-NII 대역에서 무선랜(WLAN) 장비의 사용이 계속 늘었다. 160 MHz의 대역폭을 사용하는 경우 해당하는 모든 채널이 비었다는 것을 확인하여야 한다. U-NII-2 대역은 지속적 동적 주파수 선택(DFS: Dynamic Frequency Selection) 기능을 사용하여 1차 사용자가 해당 주파수를 사용하지 않는다는 것을 확인하고 사용하여야 한다.
한편 802.11ac WLAN은 이전 버전인 802.11a 규격과 호환하기 위하여 802.11a 기존(legacy) 모드의 프리앰블(preamble)을 먼저 전송하고 그다음에 VHT(Very High Throughput) 모드, 즉 802.11ac 모드로 전송한다."
802.11ad 무선랜 표준,IEEE 802.11ad,,"Wigig(Wireless Gigabit Alliance), 60 GHz Wi-Fi, 60 GHz 초고속 무선랜 표준, VHT(Very High Throughput)","60 ㎓ 대역에서 광대역의 전송 대역폭과 빔 형성(beamforming) 기술을 사용하여 최대 6.75 Gbps로 전송하는 미국 전기전자학회(IEEE)의 무선랜(WLAN) 표준.

IEEE 802.11 무선랜(WLAN) WG(Working Group)에서 2012년도에 제정한 표준으로 표준 명칭은 IEEE 802.11ad-2012 이다. 60 ㎓ 대역에서 광대역의 전송 대역폭(2160 MHz)과 빔 형성(beamforming) 기술을 활용하여 최대 6.75 Gbps의 전송속도를 제공한다. 따라서 대용량 데이터나 무 압축 고선명(High Definition) 비디오 등 높은 전송속도를 요구하는 동영상 스트리밍에 적합하다. 그러나 60 GHz 대역은 주파수 특성상 장애물을 통과하기 어려워 802.11n/ac처럼 집안 전체에서 사용할 수는 없고, 방 안이나 거실처럼 개방된 공간의 근거리 기기 사이에서만 사용이 가능하다.
60 GHz 대역은 6 GHz 이하의 와이파이(Wi-Fi) 대역에 비하여 10 m 당 약 22 dB의 추가 경로손실이 있다. 이 경로손실을 극복하기 위하여 송신기와 수신기 빔 방향이 서로 맞아야 한다. 그리고 기존(Legacy) 와이파이는 경쟁 기반의 CSMA/CA 방식을 사용하는 반면, 802.11ad는 경쟁 기반의 CSMA/CA와 폴링(polling) 기반의 채널 접근 방식을 혼합한 하이브리드형 매체접근제어(MAC: Media Access Control) 방식을 사용한다. 접근점(AP: Access Point) 및 단말이 지향성 안테나를 사용하므로 AP가 순차적으로 폴링(polling)할 때 각 단말의 방향을 알아야 하기 때문이다. 경쟁 기반의 매체 접근 방식은 AP와 단말의 방향이 일치하지 않으면 전송 신호를 잃어버릴 수도 있다. 이 경우 잦은 재전송으로 전송량이 전체적으로 줄어들게 된다.

물리계층 규격에는 단일 운반파(Single Carrier) 전송방식, 저전력단일운반파(Low Power Single Carrier) 전송방식 그리고 OFDM 전송방식이 있다. 단일 운반파 방식을 사용하는 경우의 최대 전송속도는 4.62 Gbps, 저전력 단일 운반파 방식을 사용하는 경우의 최대 전송속도는 2.5 Gbps 그리고 OFDM 방식의 최대 전송속도는 6.75 Gbps이다.
한편 802.11ad를 상용화하려고 와이기그(WiGig, Wireless Gigabit Alliance)가 출범하였다. 와이기그에는 삼성전자를 비롯하여 인텔, 마이크로소프트, 노키아, 델, NEC, 파나소닉, 도시바 등이 참여한다. "
802.11af 무선랜 표준,IEEE 802.11af,,"Super Wi-Fi, White-Fi","TV 주파수 대역 중 지역에 따라 사용하지 않는 채널(TVWS: TV White Space)에서 직교 주파수 분할 다중(OFDM) 방식을 사용하여 양방향으로 통신하는 미국 전기전자학회(IEEE)의 무선랜(WLAN) 표준.

IEEE 802.11af는 IEEE 802.11 무선랜(WLAN) WG(Working Group)에서 2014년도에 제정한 표준이다. TVWS 대역은 무선랜 주파수보다 낮은 주파수를 사용하기 때문에 감쇄가 적고 투과력이 좋아 장거리 전송에 유리하다. 넓은 지역에 서비스를 제공할 수 있어서 Super Wi-Fi 또는 White-Fi라고도 한다. 전송속도는 6 MHz 대역폭에서 하나의 스트림(stream)을 전송하는 경우 최대 26.7 Mbps이다. 공간 스트림 4개와(spatial stream) 채널 4개를 본딩(bonding)하는 경우에는 최대 전송속도가 426.7 Mbit/s로 늘어난다. 전송 대역폭은 TV 대역(54 MHz~698 MHz) 중에서 지역적으로 사용하지 않는 채널을 이용한다. 802.11af 규격은 IEEE 802.11ac-2013 표준을 TV 대역폭인 6, 7 또는 8 MHz에 맞게 제정한 표준이다. 우리나라는 TV 채널로 6 MHz 대역폭을 사용하기 때문에 6 MHz, 12 MHz, 24 MHz, 42 MHz 대역폭을 이용할 수 있다. 6 MHz 802.11af 신호의 부운반파 간격은 (6 MHz/144) = 41.6667 kHz 이다.

802.11af 무선랜은 TV 대역에서 지역적으로 사용하지 않는 채널을 2차 사용자로 사용하기 때문에 인지 무선 기술을 이용하여 비어있는 유휴 채널을 찾아야 한다. 대부분의 국가에서는 지리적 위치(Geo-Location) 데이터베이스에 802.11af AP를 접속하여 유휴 채널의 정보를 제공받은 후에 적합한 채널을 등록하고 사용한다. 따라서 TV 유휴 채널을 이용하고자 하는 802.11af 무선랜은 먼저 사용 지역에서 지리적 위치 데이터베이스에 접속하여 가용 채널을 찾은 후 해당 채널을 등록하고 사용하여야 한다. 특히 TV 방송 또는 방송 기기와의 간섭을 피하기 위하여 매일 1회 이상 데이터베이스와 접속하여 해당 채널의 사용 가능성을 확인하여야 한다.
TV 대역은 기존의 무선랜 보다 전파의 도달 범위가 넓어서 도서 지역이나 산간 지역의 무선 인터넷 서비스나 산불 감시 등에 유용하게 사용한다."
전자파 환경 영향,Electromagnetic Environmental Effects,E3,,"의도성 전자파와 비의도성 전자파 등으로 만들어진 전자파 환경이 주변 무선 서비스와 전기·전자 기기를 포함한 모든 시스템의 동작에 미치는 영향.

전자파 환경 영향(E3)은 전자파적합성(EMC), 무선 주파수 장해(RFI), 전자파 장해(EMI), 전자파 취약성(EMV), 전자파 펄스(EMP), 정전기 방전(ESD) 그리고 개인(HERP), 무기(HERO) 및 연료(HERF)에 대한 전자파 방사 위해(EMRADHAZ) 분야에서 다루는 모든 전자기적 환경 영향을 포괄한다. 전자파 환경 영향 평가는 시스템과 외부 전자파 환경과의 상호작용을 공학 기법으로 평가하는 것을 대상으로 한다. 전자파 환경 영향 중 시스템 내부의 부시스템 또는 장비 간의 간섭 현상은 전형적인 전자파적합성(EMC)에서 다룬다.

E3은 무선 주파수(RF) 시스템, 초광대역 장치, 고전력 마이크로웨이브(HPM) 시스템, 낙뢰, 강수공전(降水空電) 등 모든 전자파 환경에 영향을 주는 요소로 발생한 의도성 전자파와 비의도성 전자파가 주는 영향을 포함한다. 여기서 의도성(intentional) 전자파는 방송·통신 등 무선 서비스를 제공하거나 전파 응용 기기에서 의도적으로 발생한 전자파를, 비의도성(unintentional) 전자파는 전기·전자 기기로부터 발생한 불필요한 전자파를 의미한다.
전자파 환경 영향(E3) 평가는 운용 환경에서 전자파환경에 영향을 줄 수 있는 시스템을 식별하고 그로 인한 시스템의 질적 하락을 방지하기 위해 행해진다."
전자파 환경,Electromagnetic Environment,,전자기 환경,"의도성 전자파와 비의도성 전자파 등으로 만들어진 전자파 환경이 주변 무선 서비스와 전기·전자 기기를 포함한 모든 시스템의 동작에 미치는 영향.

전자파 환경 영향(E3)은 전자파적합성(EMC), 무선 주파수 장해(RFI), 전자파 장해(EMI), 전자파 취약성(EMV), 전자파 펄스(EMP), 정전기 방전(ESD) 그리고 개인(HERP), 무기(HERO) 및 연료(HERF)에 대한 전자파 방사 위해(EMRADHAZ) 분야에서 다루는 모든 전자기적 환경 영향을 포괄한다. 전자파 환경 영향 평가는 시스템과 외부 전자파 환경과의 상호작용을 공학 기법으로 평가하는 것을 대상으로 한다. 전자파 환경 영향 중 시스템 내부의 부시스템 또는 장비 간의 간섭 현상은 전형적인 전자파적합성(EMC)에서 다룬다.

E3은 무선 주파수(RF) 시스템, 초광대역 장치, 고전력 마이크로웨이브(HPM) 시스템, 낙뢰, 강수공전(降水空電) 등 모든 전자파 환경에 영향을 주는 요소로 발생한 의도성 전자파와 비의도성 전자파가 주는 영향을 포함한다. 여기서 의도성(intentional) 전자파는 방송·통신 등 무선 서비스를 제공하거나 전파 응용 기기에서 의도적으로 발생한 전자파를, 비의도성(unintentional) 전자파는 전기·전자 기기로부터 발생한 불필요한 전자파를 의미한다.
전자파 환경 영향(E3) 평가는 운용 환경에서 전자파환경에 영향을 줄 수 있는 시스템을 식별하고 그로 인한 시스템의 질적 하락을 방지하기 위해 행해진다."
전자파 폭탄,Electromagnetic Bomb,E-Bomb,"전자 폭탄, 전자기 폭탄","의도성 전자파와 비의도성 전자파 등으로 만들어진 전자파 환경이 주변 무선 서비스와 전기·전자 기기를 포함한 모든 시스템의 동작에 미치는 영향.

전자파 환경 영향(E3)은 전자파적합성(EMC), 무선 주파수 장해(RFI), 전자파 장해(EMI), 전자파 취약성(EMV), 전자파 펄스(EMP), 정전기 방전(ESD) 그리고 개인(HERP), 무기(HERO) 및 연료(HERF)에 대한 전자파 방사 위해(EMRADHAZ) 분야에서 다루는 모든 전자기적 환경 영향을 포괄한다. 전자파 환경 영향 평가는 시스템과 외부 전자파 환경과의 상호작용을 공학 기법으로 평가하는 것을 대상으로 한다. 전자파 환경 영향 중 시스템 내부의 부시스템 또는 장비 간의 간섭 현상은 전형적인 전자파적합성(EMC)에서 다룬다.

E3은 무선 주파수(RF) 시스템, 초광대역 장치, 고전력 마이크로웨이브(HPM) 시스템, 낙뢰, 강수공전(降水空電) 등 모든 전자파 환경에 영향을 주는 요소로 발생한 의도성 전자파와 비의도성 전자파가 주는 영향을 포함한다. 여기서 의도성(intentional) 전자파는 방송·통신 등 무선 서비스를 제공하거나 전파 응용 기기에서 의도적으로 발생한 전자파를, 비의도성(unintentional) 전자파는 전기·전자 기기로부터 발생한 불필요한 전자파를 의미한다.
전자파 환경 영향(E3) 평가는 운용 환경에서 전자파환경에 영향을 줄 수 있는 시스템을 식별하고 그로 인한 시스템의 질적 하락을 방지하기 위해 행해진다."
연속파,Continuous wave,CW,,"일정한 진폭과 주파수를 가지는 정현파(sinusoidal wave) 형태의 연속적인 전자파.
연속파라는 이름은 초기 무선 전송 방법이 정현 운반파를 켰다 껐다(on-off) 하는 방식으로 신호를 송신한 것에서 유래한다.
예를 들어, 무선 시스템의 전원 조작과 같이 신호를 켜고 끄는 방식으로 만들어지는 다양한 지속 시간에 의해 정보가 전달된다. 초기의 무선 전송에서 연속파는 이전 스파크 갭(spark gap) 방식의 송신기로 만들어진 감쇠파(damped wave) 신호와 구별하기 위해 ‘비감쇠파(undamped wave)’라고 불렀다.
흔히 전자 장비의 전자파 내성을 평가하기 위해 전형적으로 이러한 연속파에 진폭 변조된 신호를 사용하며, 특별한 경우 디지털 변조된 다양한 신호를 사용하기도 한다. 또한 건물이나 차폐 구조물의 전자파 차폐효과 측정에서 연속파를 사용한다. 연속파와 같은 협대역 전자파는 광대역 전자파에 비해 적은 소비 전력으로 높은 세기의 전자파를 효율적으로 발생시킬 수 있다. 따라서 공격 대상 장비가 어떤 주파수에 취약한지 그 특성을 알고 있거나 방송 통신 주파수 대역에 대한 공격용 전자파 발생원으로 협대역 전자파를 사용한다면 효과적이다."
전자파 차폐,Electromagnetic Shielding,,"전자기 차폐, electromagnetic screening","전자파를 차단하는 행위 또는 전자파를 차단하는 장치나 시설.
공간의 특정 부분을 도체 혹은 강자성체 등 전자파를 차단할 수 있는 물질로 둘러싸서 방사성 전자파의 전달을 차단하여 내부가 외부 전자파로부터 영향을 받지 않도록 하거나, 반대로 내부에서 발생한 전자파가 외부에 영향을 주지 않도록 하거나, 또는 외부의 전자파 환경으로부터 어떤 특정 공간을 보호하거나 어떤 특정 설비로부터 발생한 전자파가 외부로 유출되는 것을 방지하기 위한 전자파 차단 장치 또는 시설을 말한다."
서비스형 보안,Security as a Service,SECaaS,,"클라우드 서비스 제공자가 각종 보안 설루션(solution)을 인터넷을 통해 온 디맨드(on demand) 형태로 사용자에게 제공하는 서비스.
클라우드 환경을 통해 전문화된 소프트웨어 형태의 보안 서비스를 제공하기에 보안 장비를 도입하지 않아도 된다. 초기 구축에 필요한 비용, 시간 그리고 인력에 드는 자원(resource)투자를 최소화할 수 있다.

세카스(SECaaS)를 이용하는 사용자는 네트워크 장비 보안, 소프트웨어 백신, 로그 정보 수집에서 대응까지 다양한 보안 설루션을 원하는 시기에 낮은 금액으로 제공받는다. 따라서 기업은 정보 기술(IT) 보안 자산을 보유하여 관리하는 비용 부담을 줄일 수 있고 복잡해져 가는 사이버 위협 환경에 신속하게 대응할 수 있다. 특히, 최신 보안 기능을 업그레이드하는 등 지속적으로 보안에 투자하기 어려운 중소기업들의 보안 고민을 해결할 수 있다.
일례로 아마존 AWS(Amzon Web Services)는 보안 업체의 다양한 세카스(SECaaS) 서비스를 일반 사용자 또는 기업에게 맞춤형으로 제공한다."
의도성 전자파 장해,Intentional Electromagnetic Interference,IEMI,,"테러나 범죄를 목적으로 전기·전자 시스템에 잡음(noise)이나 외부 신호를 유도(誘導)하여 시스템 기능을 손상하거나 서비스를 중단·교란·손상하기 위해 악의적인 의도로 전자파를 발생시키는 것.

자동화 및 정보화가 이루어지면서 국가의 핵심 기반 시설에서 ICT 기반 전자 시스템에 대한 의존도가 매우 증가하였다. 반면에 높은 에너지의 RF 발생원과 이득이 큰 안테나 등 고출력 전자파 관련 기술이 크게 발전하면서 핵심 국가 기반 시설에 고출력 전자파의 공격 위협이 증가하였다. 이러한 위협은 기본적으로 전자 시스템의 전자파 내성 레벨이 고출력 전자파 위협 레벨보다 매우 낮아서 발생한다. 물리적인 경계 밖에서 은밀하게 공격할 수 있다는 등의 이유로 세계적으로 관심이 높아졌으며, 이에 대한 적절한 대응기술의 필요성도 증가하였다.

의도성 전자파장해는 신호 발생장치와 증폭기 그리고 고출력 안테나를 이용하여 발생할 수 있으며 전자파 폭탄과 같이 무기 형태로 발생할 수 있다. 발생한 높은 세기의 전자파는 장비를 오동작시키거나 고장을 일으킬 수 있으며, 주요 시설 내 핵심 장비에 영향을 줄 경우 큰 사고를 유발할 수 있다.
의도성 전자파장해는 차폐나 필터 등 기존 전자파적합성 대책 기술을 활용하여 대책을 마련할 수 있으며, 장비 레벨뿐만 아니라 시스템 레벨에서의 대책 기술을 적용하는 경우보다 효율적으로 대책을 수립할 수 있다. 흔히 사용되는 시스템 레벨 대책 기법은 구획(zoning)기법, 근접 제어, 감시 기법 등이다. 특히 전자기적 토폴로지(electromagnetic topology)를 활용하여 취약한 침입점(PoE: Point of Entry)을 찾아 우선적으로 대책을 수립한다면 보다 경제적인 대책을 마련할 수 있다."
서비스형 블록체인,Blockchain as a Service,BaaS,,"블록체인 기술 응용 서비스 개발과 관리를 클라우드 기반으로 더욱 편리하게 지원하는 서비스.
블록체인 플랫폼마다 구성이 다른 블록체인 기술을 보다 편리하게 사용할 수 있는 설루션(solution)을 클라우드 기반으로 제공한다.

블록체인 기술은 이더리움(ethereum), 이오스(EOS), 트론(tron) 등 블록체인 플랫폼마다 사용하는 프로토콜, 인터페이스, 블록(block) 사이즈 등이 달라 분산 응용(DApp) 개발이 어렵다. 환경 설정이나 스마트 계약 개발, DApp 서비스 운영 등에 대한 사항들이 모두 다르게 개발되어야 한다.
서비스형 블록체인(BaaS)은 웹페이지 설정을 통해 개발자가 원하는 특정 블록체인 플랫폼 개발환경을 자동으로 생성‧설정해 주고, 편리한 스마트 계약(smart contract) 코드 개발과 시험 환경을 지원한다. 개발자가 일일이 개발환경을 만들 필요가 없다. 또한 DApp 서비스의 실행, 중지 등 기본적인 서비스 제어와 서비스 운영에 필요한 종합적인 데이터 모니터링 및 분석 기능을 제공한다. 블록체인 DApp 개발, 스마트 계약 개발 및 검증 기능 등을 제공받을 수 있을 뿐 아니라 호스팅 및 관리 유지, 각종 기술 지원 등도 받을 수 있다. 다시 말해 서비스형 블록체인은 서비스형 소프트웨어(SaaS: Software as a Service) 개념을 블록체인에 적용한 것으로 블록체인 플랫폼별로 구성이 다른 블록체인 기술을 보다 편리하게 활용할 수 있도록 하는 설루션을 클라우드 기반으로 제공한다.
아이비엠(IBM), 마이크로소프트(MS), 아마존웹서비스(AWS)에서 자사 클라우드 플랫폼 기반 BaaS 서비스를 제공한다."
암호화폐거래소,cryptocurrency exchange,,,"사용자들이 비트코인 등 암호화폐를 다른 자산과 교환할 수 있는 거래소.
증권거래소와 비슷하게 운영되고, 우리나라에서는 가상통화취급업소라는 용어를 사용한다.

암호화폐거래소를 통해 비트코인, 이더리움 등의 암호화폐를 달러($), 유로(€), 파운드(£), 위안(Ұ), 엔(¥), 원(₩)화 등 실제 화폐로 교환할 수 있다. 암호화폐거래소는 증권거래소와 달리 개장시간과 폐장시간 없이 365일 24시간 항상 인터넷으로 암호화폐를 거래할 수 있다. 또한 암호화폐거래소는 증권거래소와 같은 국가별 대표 중앙거래소가 있지 않고 각 거래소를 독립적으로 운영하여 각각의 암호화폐거래소에 상장되어 있는 암호화폐 목록(리스트)과 가격이 다르다.
2018년 4월, 전 세계 암호화폐거래소는 1만개를 돌파하였다. 그러나 국내외에서 암호화폐거래소가 파산하거나 해킹 당하는 상황이 지속적으로 발생하고 있어 주의가 필요하다."
암호화폐지갑,cryptocurrency wallet,,,"암호화폐를 보관하고 관리하기 위해 공개키와 개인키를 저장하고 있는 지갑.
암호화폐를 보유하고 거래하기 위해 필요하며 비트코인 지갑, 이더리움 지갑 등 암호화폐 종류별로 만들어 사용한다.

암호화폐지갑은 우리가 일상에서 돈을 보관하기 위해 사용하는 지갑과 달리 개인키와 공개키를 보관한다. 공개키는 계좌번호, 개인키는 계좌 비밀번호와 유사하다. 따라서 개인키가 유출되면 암호화폐 자산을 도난당한다. 사고나 실수를 대비하여 백업을 하지 않으면 개인키를 복구하지 못해 암호화폐 자산을 잃어버릴 수도 있다.
일반적으로 핫 월렛(hot wallet)과 콜드 월렛(cold wallet)으로 나눈다. 핫 월렛은 온라인에서 동작하는 지갑으로 바로 입출금과 송금이 가능한 암호화폐 지갑을 말한다. 콜드 월렛은 오프라인에서 동작하는 지갑으로 하드웨어 지갑, 유에스비(USB) 보관, 종이 지갑 등이 있다. 핫 월렛은 언제나 인터넷에 연결되어 있어 사용이 편리하지만 해킹에 취약하고, 콜드 월렛은 인터넷에 연결되어 있지 않아 해킹이 거의 불가능하다.
2014년 일본 온라인 암호화폐 거래소인 마운트곡스(Mt. Gox)와 2018년 비트코인 교환 서비스인 코인체크(coincheck)에서 발생한 암호화폐 도난 사건 등 대부분이 핫 월렛 해킹이었다."
암호화폐공개,Initial Coin Offering,ICO,"가상통화공개, 가상화폐공개","암호화폐를 판매하여 자금을 조달하는 방법.

일반적인 주식을 상장하는 기업공개(IPO)와 유사하다. 목적에 따라 일반 대중을 대상으로 크라우드펀딩(crowdfunding)과 같이 암호화폐를 판매할 수 있고, 미리 협의한 특정 기업을 대상으로 암호화폐를 판매할 수도 있다.
2015년 비탈릭 부테린(Vitalik Buterin)이 암호화폐공개(ICO)를 통하여 이더리움(ethereum)을 개발하면서 널리 알려졌다. 암호화폐공개(ICO) 진행을 위해서는 일반적으로 새로운 암호화폐를 만들게 된 동기, 목적, 운영 방식, 전망 등의 내용을 담은 백서(white paper)를 공개하여 초기 투자자를 모집한다.
창업 초기 기업(스타트업 회사)이 백서만 온라인에 공개하여 자금조달을 진행하는 퍼블릭 ICO(public ICO)와 이미 상용화된 플랫폼 또는 서비스를 제공하는 기업이 자금조달을 위해 진행하는 리버스 ICO(reverse ICO) 방식이 있다.

일반적으로 대부분의 ICO는 퍼블릭 ICO 형태로 창업 초기에 종잣돈 조달을 위한 목적으로 활용된다. 즉, 창업 초기에 목표하는 기술이나 서비스를 확보하기 이전에 진행한다. 따라서 어느 정도 기업이 안정된 상황에서 이루어지는 기업공개(IPO)나 리버스 ICO에 비하여 투자 위험성이 크다.
퍼블릭 ICO의 대표사례로 이오스(EOS)가 있으며, 리버스 ICO의 대표사례로 텔레그램(Telegram)이 있다."
위임지분증명,Delegated Proof of Stake,DPoS,,"암호화폐 소유자들이 각자의 지분율에 비례한 투표를 해서 자신을 대신하는 대표 노드(node)를 선정하고, 이 대표 노드들이 합의하여 의사결정을 내리는 합의 알고리즘.

2014년 다니엘 라리머(Daniel Larimer)가 개발하였다. 암호화폐 소유자들이 자신의 권한을 위임할 대표 노드를 선출하는 방식이 대의 민주주의와 유사해 '토큰 민주주의'라는 별명이 붙기도 하였다.
대표 노드 소수에게만 거래 정보 승인을 받기 때문에 작업증명(PoW: Proof of Work), 지분증명(PoS: Proof of Stake) 방식에 비하여 처리 성능이 크게 개선되었다. 예를 들어 작업증명 합의 알고리즘 기반의 이더리움(ethereum)은 평균 20 TPS를 처리하는 반면 위임지분증명 합의 알고리즘 기반의 이오스(EOS)는 3,000 TPS 이상을 처리할 수 있다.
* TPS(Transaction per Second): 초당 처리할 수 있는 거래 개수

위임지분증명 방식에서 대표 노드의 수는 블록체인 플랫폼의 정책에 따라 달라질 수 있다. 예를 들어 이오스(EOS)는 대표 노드를 21개로 구성하고 대표 노드를 선정하는 투표는 126초마다 진행한다. 이미 선정된 대표 노드라 하더라도 올바른 의사결정을 하지 않으면 언제든 바뀔 수 있다.
위임지분증명 합의 알고리즘을 사용하는 대표적인 블록체인 플랫폼으로 이오스(EOS), 비트셰어(Bitshares), 스팀(Steem), 아크(Ark), 리스크(Lisk) 등이 있다."
지분증명,Proof of Stake,PoS,,"암호화폐를 보유한 지분율에 비례하여 의사결정 권한을 주는 합의 알고리즘.
노드(node)가 보유한 자산을 기준으로 권한을 분배하여 합의를 하고 보상을 분배하는 방식으로, 주주총회에서 주식 지분율에 비례하여 의사결정 권한을 가지는 것과 유사하다.
지분증명은 블록체인 네트워크의 각 노드마다 아이디(ID)를 만들어 합의 시 지분의 양을 계산에 활용한다. 누구든 해당 네트워크의 암호화폐만 있다면 ID를 만들 수 있고 블록을 생성할 권한(블록 보상을 획득할 권한)은 자신의 ID에 연결된 지분의 양(자신이 보유한 암호화폐의 양)으로 결정된다. 따라서 많은 지분을 가진 사람이 더 높은 확률로 더 짧은 시간 안에 블록을 생성할 권한을 가지게 된다. 이러한 이유로 블록 보상을 받을 확률을 높이기 위해서는 자신의 지분을 잘게 나누어 여러 개의 ID를 만들어서 참여하기보다는 하나의 ID에 모든 지분을 연결하여 참여하는 것이 유리하다.
블록체인 시스템에서 가장 보편적으로 사용하는 합의 알고리즘인 작업증명(PoW: Proof of Work)이 대규모의 컴퓨팅 파워 낭비 문제를 발생시켜 이를 해결하기 위해 고안하였다. 지분증명을 사용하는 대표적인 블록체인으로 에이다(ADA), 큐텀(QTUM), 피어코인(Peercoin) 등이 있다.
* 작업증명(PoW): 컴퓨팅 파워를 이용하여 특정 난이도의 주어진 해시값을 찾아낼 수 있는 넌스(Nonce) 값을 계산하고 이를 검증하여 합의를 도출하는 합의 알고리즘."
블록체인,blockchain,,,"분산 네트워크 참여자가 암호화 기술을 사용하여 거래 정보를 검증하고 합의한 원장(ledger)을 공동으로 분산‧관리하는 기술.
중앙 관리자나 중앙 데이터 저장소가 없으며, 데이터 관리의 신뢰성을 높이기 위해 분산 네트워크 내의 모든 참여자(peer)가 거래 정보를 합의 알고리즘에 따라 서로 복제하여 공유한다. 이 거래 정보는 분산‧관리하기 때문에 위조를 방지할 수 있다.

분산원장기술을 구현한 대표적인 예가 블록체인(blockchain)이다. 그 외로 블록체인과는 달리 그물처럼 거래를 연결하는 방향성 비순환 그래프(DAG: Directed Acyclic Graph) 분산원장기술 등이 있다. 블록체인은 가지치기를 통해 하나의 블록 연결만 허용하는 반면 DAG 분산원장기술은 네트워크 참여자들로부터 발생하는 이벤트(블록체인에서는 블록을 의미한다) 연결을 동시에 허용한다.
블록체인 플랫폼으로 이더리움(ethereum), 하이퍼래저(hyperledger) 등이 있다. DAG 분산원장의 예로 독일의 IOTA(Internet of Things Application) 프로젝트, 해시그래프(hashgraph) 등이 있다."
전용 블록체인,private blockchain,,,"사용 권한이 있는 제한된 사용자만 사용할 수 있는 블록체인 시스템.

전용 블록체인은 개방형 블록체인처럼 원하는 사람은 누구나 사용할 수 있는 시스템이 아니라 권한이 있는 제한된 사람만 사용할 수 있는 블록체인 시스템을 말한다. 예를 들어 특정 기업 소속 직원만 사용할 수 있는 인트라넷 시스템에서 사용하는 하이퍼레저(hyperledger), 이더리움(ethereum) 등이 전용 블록체인이다. 그외 여러 회사들이 연합하여 제한된 사용자만이 사용할 수 있는 블록체인 시스템을 구축한 경우도 전용 블록체인이라 한다.

 참고로 개방형 블록체인과 전용 블록체인은 사용자 관점에서 누구나 사용할 수 있는지, 제한적으로 사용할 수 있는지를 구분하는 용어이다. 허가형 블록체인과 비허가형 블록체인은 사용자와 운영자 관점을 구분하지 않는다.

* 하이퍼레저(hyperledger): 리눅스 재단에서 2015년 11월부터 시작된 오픈소스 기반의 전용 블록체인 프로젝트로 금융, 사물인터넷(IoT), 물류, 제조, 기술 등 여러 산업에 걸쳐 응용이 가능한 블록체인 기술을 만드는 것을 목표로 한다.
* 이더리움(ethereum): 블록체인 기술을 기반으로 스마트 계약을 지원하는 대표적인 블록체인 플랫폼으로 블록체인 응용인 분산 응용(DApp: Decentralized App)을 가장 많이 확보하고 있다. 다수의 기업이 특정 기업의 요구사항에 따라 이더리움 오픈소스를 수정하여 전용 블록체인으로 사용하고 있다."
개방형 블록체인,public blockchain,,,"일반에 공개되어 누구나 접근하여 사용할 수 있는 블록체인 시스템.
개방형 블록체인은 블록체인 시스템 사용자 관점에서 원하는 사람은 누구나 사용할 수 있도록 공개된 블록체인 시스템을 의미한다. 
일반적으로 개방형 블록체인은 암호화폐 지갑을 생성하고 난 이후 사용할 수 있다.
비트코인이 세계 최초로 개발된 개방형 블록체인이다."
